order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
8f88c84f-f8d1-45af-8a0a-7b5fbca97024,9d4cfbf3-d340-4299-bfce-121ee26603aa,2025-05-17T20:01,9,259.83,Card,Pending
a965354b-342c-40d0-ae2e-041ce0530c6e,9f7f8de3-d6a1-4fef-8a63-d8ba6ced589b,2025-02-26T20:01,5,53.85,Cash,Pending
a9be9269-cbc0-421c-b891-8a3349eeeeea,3c83864d-c722-4636-bff8-3c699b4e1bbb,2025-03-30T20:01,2,11.06,Card,Pending
adc55d5a-81e5-4cbf-a09e-71cc87be833f,239dc678-d287-4f8b-a7e6-47cd3b3fdcc7,2024-09-06T20:01,8,186.00,Online,Cancelled
f8fc57ea-8d93-4bed-a91f-6fc5795a2ffc,b4ca5b85-2af1-42be-963c-55e64a520ca8,2025-07-23T20:01,7,157.71,Card,Pending
aaa238c7-ca9f-46b6-a63b-1e968fc425b5,accd6204-a2a7-4661-96db-3604bc0379c4,2025-06-02T20:01,5,26.45,Online,Completed
281dc68e-c608-4212-a336-b1101715dc0e,0363c053-fe79-4c0f-b568-bf190482926f,2024-10-21T20:01,3,62.82,Card,Pending
3efc0922-b561-4cc4-818f-d365bef4b14b,74dc1789-a1d1-4b97-ac77-83dbd62109f9,2024-08-13T20:01,9,55.80,Cash,Completed
ffd056aa-8f38-4beb-873b-6c97ad9f0926,b5dc9041-85c3-48ed-a0aa-d9dee165f16e,2025-09-02T20:01,1,29.24,Card,Completed
bf032020-6be1-4979-b612-b97d0fbbe98c,16af3655-5c4b-4a07-9743-f39e5c38b49e,2024-12-27T20:01,5,104.90,Online,Completed
2cdd07ba-4c7a-4ba8-b08e-23d7890457a7,fb232d0c-5a41-4629-8867-3fff06e76a1b,2023-12-22T20:01,8,85.04,Cash,Cancelled
536b1441-5332-4125-b172-6ab33c2caa94,bfb3f2bc-0dd7-46f6-b7b9-c974e8c6a655,2025-07-28T20:01,7,82.53,Card,Completed
aef071cf-31e7-4c2f-8b1b-ce757356cff5,14b87839-7399-4b39-a7d2-2449c46f9b0f,2025-04-13T20:01,1,29.48,Cash,Cancelled
bcea6d5a-02da-46e7-ad0a-a36152a58a12,9762f6e8-a239-4622-a1fc-f00caa0732bb,2024-01-13T20:01,1,26.06,Cash,Cancelled
4c361618-f3b7-453f-862a-c26d0750b636,a4766c95-ad79-43ba-bcc7-470242d62287,2024-02-15T20:01,6,101.16,Card,Completed
5f288dd0-2a0d-4e1c-becf-ff389d0dcabd,4cc5fd45-a7b1-45c5-ac51-298717a988d9,2025-07-03T20:01,9,136.80,Card,Completed
cee4584d-478b-48e9-9fcb-61fab55ccada,239dc678-d287-4f8b-a7e6-47cd3b3fdcc7,2024-01-28T20:01,1,26.53,Cash,Pending
956e747b-0bbf-43a9-9ec7-7db9592aa2b4,d5a8fc77-dd4a-4674-b676-93f0fcd8cc19,2025-07-17T20:01,1,24.37,Online,Pending
46d115f5-9b4e-40cb-9355-1e2d63570a66,4cc5fd45-a7b1-45c5-ac51-298717a988d9,2024-11-29T20:01,2,59.12,Card,Completed
698a37b7-eef0-41ab-81d1-83be0d160005,539ca8f4-1b3b-436b-80c4-dbb7e03d2aee,2025-08-20T20:01,4,77.68,Cash,Completed
b54855b9-e69f-4e94-b097-2b5a669ac13b,20791f5c-78ca-43fa-a7c3-247c332b972a,2025-05-02T20:01,5,54.40,Cash,Completed
9b16e1f0-edd8-4126-a788-3e3d7ae2dda3,13df7c4e-ef60-400f-9606-e62e5733e13e,2024-07-04T20:01,2,56.08,Online,Pending
c37db160-2eac-4cff-b65f-d74a4db2eeaa,7e382ec5-e134-4658-8cbf-65adee8466ce,2025-03-14T20:01,4,37.32,Online,Pending
23e593d3-c1e6-452c-8b1b-c3ea82b14d22,8fb13d5d-8120-4784-9e35-fa4050398398,2024-03-29T20:01,6,37.44,Online,Pending
8dfb94c3-4b8e-49a2-a9bd-ee3250e3c6cf,bc8632d3-9d1b-46ea-a6d8-0d6b8bc5d701,2025-09-14T20:01,8,167.52,Online,Pending
cc9b7bc0-f356-4efd-9af7-1d60a5a79805,acf87008-722c-43a7-8fac-4a8a62278c58,2023-11-23T20:01,7,160.51,Online,Completed
faa17881-f118-4118-9fe6-e6ba07cccd3d,26df381c-6d90-4bf1-961e-79a61bdb5be4,2024-01-20T20:01,4,64.72,Cash,Completed
620226b3-eeb7-4b8f-a243-174b6475bf31,accd6204-a2a7-4661-96db-3604bc0379c4,2024-12-19T20:01,5,56.20,Cash,Pending
c83385d8-d8d7-41f9-a331-41f9aa2e9ad6,74dc1789-a1d1-4b97-ac77-83dbd62109f9,2024-06-13T20:01,4,36.92,Cash,Cancelled
52765607-15ba-4634-b8df-3ce11d38e0f4,ac0c77dc-6bfe-4b22-8347-e969c0f2ad5e,2024-05-17T20:01,7,167.79,Cash,Cancelled
3449087d-c152-41ea-b534-7580f3d4fb08,7a2b35a1-e7c8-4315-90c6-a98eb9e56631,2025-10-20T20:01,5,52.30,Cash,Cancelled
ed6bd04f-561f-45f7-b060-f0e88c8d1ce0,8fb12366-a054-443d-9139-1eafc39b7e57,2024-10-02T20:01,3,60.69,Cash,Pending
f04c1151-50b4-47c6-ae8c-64fe6afead67,775bc17d-346f-421e-91d7-be52813b9fb3,2024-02-01T20:01,8,214.88,Card,Pending
90df16fd-8402-479f-82f3-b605970bfee5,05cadac7-99b6-4f95-8f6c-cf646242fb86,2024-11-20T20:01,9,115.11,Cash,Completed
6a4f8f51-9cc2-4642-8ff5-7966d8013e01,dfad18c1-972a-496d-a27c-42502971c7ec,2023-11-05T20:01,4,47.44,Online,Completed
910728b4-ab54-4f83-9a9b-6e11221069bd,4d9cd206-a454-49cf-8a26-c8e7376f9a08,2024-03-01T20:01,9,54.90,Card,Completed
2261bc7d-76f7-46be-900b-c5f0a27a417b,23729c5d-e6b3-4ac9-91c0-1fd1d7f3777b,2024-01-09T20:01,5,137.55,Online,Completed
ee06cae2-d6bf-46a3-8203-41f74fc1e68e,ca4682b3-21ba-4454-bd98-61a9196abe5c,2024-02-23T20:01,6,88.74,Online,Completed
f09a9e38-34a7-4270-ba49-8fbd36f8ad59,d9f64f19-16b6-431a-9138-fdb1779a17f7,2025-09-28T20:01,6,85.26,Card,Cancelled
be9652f3-3488-4d17-9247-50f19f786d1e,50c4f2eb-0340-49c4-aa9f-39a6da60ee78,2024-06-29T20:01,2,28.28,Online,Pending
8d654ee0-bbb9-455a-bdc6-6ea0fd0f476a,7a2b35a1-e7c8-4315-90c6-a98eb9e56631,2025-06-23T20:01,6,93.42,Cash,Completed
93947b1a-8e0e-4731-98ea-f22a86901fbc,a184c885-4903-4955-b5e8-27c5e9c1aea3,2024-08-08T20:01,6,142.26,Card,Cancelled
ad407568-3b97-40cb-9dac-2515f85cf3d4,00c7c1ef-6479-416c-8347-9d7524d4b7d6,2024-10-06T20:01,6,89.70,Cash,Cancelled
06eef418-4dda-4f3d-8a06-6ad2859c9496,ef2a82df-9bcd-4b12-b5f0-39de0adf72f8,2024-04-23T20:01,5,49.40,Online,Pending
9a5cadf7-5f0b-44b2-bc72-ff48bf03cb70,75e5419a-915d-4e24-b28e-7ac352b9b335,2024-12-14T20:01,9,255.15,Cash,Completed
41a6635c-7f9d-45a1-9cff-08ffeb312ff8,8fb12366-a054-443d-9139-1eafc39b7e57,2024-08-03T20:01,8,199.44,Online,Completed
