order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
436fe4c6-23d4-4477-940c-53eb002022f0,a9ce3a40-3689-4a56-86ac-93032e8c9697,2024-09-26T20:01,6,103.98,Online,Completed
52385dfa-e739-40b9-8ab3-2e96f60171af,2556316f-a46f-40f2-8da1-69649f15e884,2024-07-03T20:01,5,25.50,Online,Pending
b3c3c4ac-c32b-4440-ac5f-ffc006d0fae3,3dec3a8b-5467-449c-a869-513b8c42ea88,2025-04-17T20:01,6,132.90,Cash,Pending
c78a0d38-5c8b-4f73-8606-a62de6fcf906,0a712e74-3a85-45e6-99ec-4958ce863b45,2023-12-15T20:01,9,57.06,Online,Completed
9d6a05cb-4074-4ba8-8bc9-804bd7ac2f32,bbaf084f-d086-4ea2-9de9-8b870ebef7aa,2025-03-05T20:01,7,167.30,Card,Completed
412f0920-13f5-453d-b4e6-dd57a694de16,acf87008-722c-43a7-8fac-4a8a62278c58,2023-12-09T20:01,7,124.04,Cash,Cancelled
e5c4ed9e-d3cb-4917-abeb-b7ddaf6cf057,d5c43151-3103-4a84-8917-840ed3051807,2024-09-16T20:01,7,160.09,Card,Completed
21b55fa6-a0e6-43c7-805b-8274a9afee44,117e243e-b9c7-4c2f-89e0-92ca10ab3d3f,2024-08-06T20:01,8,69.92,Cash,Pending
886acafc-1c56-411a-957e-00c0605080d8,d5a8fc77-dd4a-4674-b676-93f0fcd8cc19,2024-05-14T20:01,6,107.40,Cash,Completed
41ea3900-c376-452d-81fc-1da87d806517,bc7f6387-6d82-4452-99e7-9c010dfb3ccc,2024-01-25T20:01,6,133.26,Card,Pending
623e57f7-34a0-47e7-8afa-bbb53a6f117f,70fc74e6-d4ef-4c42-914b-e79c724ca8ac,2024-07-01T20:01,9,86.85,Cash,Cancelled
4ff9b1b4-a0bd-4050-9fbe-849c34f73e6e,e99d90a3-c37e-4375-be05-5a5c96682d08,2024-11-22T20:01,9,264.69,Online,Completed
e7ff74cb-e556-4c43-8efb-f0293560cbe9,08d45397-8cb7-4e59-980b-6346b10321cd,2024-10-29T20:01,6,110.64,Cash,Completed
a8feec50-368e-4685-ac09-3658232eb504,37dc3136-62ec-4b7b-a59e-402f13dc15b8,2025-05-20T20:01,4,25.64,Online,Pending
b228717f-d6bc-42bc-b60a-371538203aae,e5fedf4e-78eb-4604-b2b6-7f841fc32524,2024-06-10T20:01,4,39.44,Online,Cancelled
840bd3b1-bacd-4a36-aa68-26979afb71b3,67e8bf46-44ec-4c5e-b74b-f968a4e1e0ca,2024-06-25T20:01,7,84.00,Cash,Completed
b54b0e0c-d776-426a-99cf-b2b1f9572a0f,ac0c77dc-6bfe-4b22-8347-e969c0f2ad5e,2024-08-08T20:01,6,135.66,Card,Cancelled
65dc3201-44e5-452d-a27f-a9fbe3239650,29fb7250-adce-4ae9-a251-d3cb1b340137,2024-08-28T20:01,5,27.15,Card,Cancelled
9eda36ec-08a8-414a-b1b8-c713b77ae603,f375be31-4206-498c-afbc-dbdb8fe53292,2024-06-11T20:01,5,95.20,Online,Cancelled
