order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
125eb2a0-ed3d-422d-b196-b985fcb3f63a,abf4c42a-4290-4724-b16e-d162b50a55de,2024-01-01T20:01,1,20.44,Cash,Pending
745ccbca-ad5b-45b6-84c9-8cab44564a77,79c7160b-76e1-4739-913f-48921aea0f76,2024-01-05T20:01,5,74.45,Online,Cancelled
dde511cc-f83d-4599-9169-95e2ab0be22d,632e9c33-1126-4e90-a072-356744779641,2024-10-01T20:01,3,32.49,Cash,Cancelled
fb3769e1-a018-4b02-9b83-177c43a9acd2,abf4c42a-4290-4724-b16e-d162b50a55de,2025-10-23T20:01,8,159.20,Online,Pending
56f0810b-3e1e-492e-a52d-f5d7eeb6558e,bfb3f2bc-0dd7-46f6-b7b9-c974e8c6a655,2024-09-17T20:01,6,139.80,Online,Cancelled
616409a8-9f9c-4899-ac23-46bd58cae6d4,982d017a-27ea-415a-af30-98aabdf85eef,2024-11-02T20:01,6,170.52,Card,Completed
2e56d9a0-4a07-4ce5-a3d6-7ebd0761c4b3,4e338183-eb25-4716-997a-dea1b0b1c6e3,2024-07-25T20:01,3,72.72,Online,Pending
011357bf-ebd3-4f89-8157-79da192672c7,86a089ab-f267-4624-b6b7-7308848d7ae4,2025-02-15T20:01,2,41.90,Cash,Pending
27834988-9305-46e3-9a97-d58448598211,5591291e-aa28-4a94-8686-11da47458120,2024-02-08T20:01,2,22.72,Cash,Cancelled
7e3a4293-0c0d-409e-9f6f-781411307454,3c83864d-c722-4636-bff8-3c699b4e1bbb,2025-01-12T20:01,7,182.84,Online,Completed
641d2a6c-bfb6-4b42-9ffc-286a6f5ad472,85abd59b-99b3-45cd-9947-88b927925d52,2023-12-27T20:01,9,175.23,Cash,Pending
db62d564-624f-469c-b5e1-45d3055dac69,0a712e74-3a85-45e6-99ec-4958ce863b45,2024-12-27T20:01,9,168.48,Online,Cancelled
5adb76ff-6f64-4604-98b1-1c8a84b538bf,15b09903-dee1-4e26-9c85-b66211ca0cc1,2024-05-10T20:01,2,48.96,Cash,Pending
e92a3e4e-00fe-45a5-abc8-943afcbbbef5,7a2b35a1-e7c8-4315-90c6-a98eb9e56631,2024-10-14T20:01,4,83.88,Online,Completed
348a0f1a-2bed-4f90-b080-c612346cc4c6,70fc74e6-d4ef-4c42-914b-e79c724ca8ac,2024-05-31T20:01,4,80.56,Cash,Completed
fa158c7d-fc1a-46cd-9bea-f9728294bcfa,8919ee2f-e0f4-4100-bb59-1e46266125d9,2025-08-23T20:01,5,133.25,Card,Completed
c19cf7a9-81ba-4c46-847f-806871db2400,86eae3ef-de1d-4271-8f7a-d48d913a8952,2024-08-05T20:01,6,79.32,Online,Completed
6f167de8-8f2c-4417-b4f6-43ed79daffe9,069691f1-7c77-4756-9d3c-16d864c02eba,2024-03-28T20:01,1,25.69,Online,Pending
f09a36dd-26d4-4077-b4fa-a58dd8049c0a,b0ebdc5b-ed6d-420f-90bf-bfd39a33da98,2025-10-09T20:01,9,206.91,Online,Completed
9a3da9a1-2c7a-4906-97ea-135ff490dc30,a6cff6ee-71e9-43f7-bb7b-dc35f6c303b1,2024-04-20T20:01,7,91.00,Online,Pending
b799dc9f-9f36-4d63-9e37-65b8541a8d58,4fd9829e-4639-409c-bae3-b84b86b0573b,2024-04-18T20:01,8,47.60,Cash,Cancelled
7ba05e82-528d-4985-afe2-032de1b39e6e,7a2b35a1-e7c8-4315-90c6-a98eb9e56631,2025-10-18T20:01,5,79.55,Online,Cancelled
ee1f9276-653f-4992-b7b5-23ab1b98536b,6435a652-bb95-4ff0-b626-4177431aaef7,2024-02-28T20:01,4,117.56,Card,Cancelled
fb3f7259-1280-414d-befc-5f6745a150e1,22603c02-6959-484c-952d-3ba3f24e946f,2024-01-17T20:01,3,34.50,Card,Cancelled
d676016f-8c15-4892-827a-9d283b2a8588,79d36ff1-d32c-45bd-ab4d-a678633f9686,2024-04-11T20:01,5,25.20,Cash,Cancelled
c5133e9c-ad03-429c-90fb-80c54bc6d064,a6a2dd17-df57-45ff-ad28-7a1e615e4e12,2025-06-09T20:01,3,87.33,Card,Completed
52bc2fa8-82c3-4aa7-8252-8e338abd42fe,e5fedf4e-78eb-4604-b2b6-7f841fc32524,2024-08-22T20:01,3,15.42,Card,Pending
5de78044-1e64-4b91-b062-f43e9c3960dd,358bbf81-d415-4528-a3de-4a4a8cf5d1c4,2024-02-14T20:01,5,35.30,Card,Cancelled
40be4045-35ad-4611-8a06-5309e41d9881,00c7c1ef-6479-416c-8347-9d7524d4b7d6,2024-05-20T20:01,2,10.88,Online,Cancelled
37294a78-131c-44e4-98a0-37be4f4fd531,37dc3136-62ec-4b7b-a59e-402f13dc15b8,2024-06-24T20:01,4,56.28,Cash,Pending
a6d7b9f4-52f5-4477-8b80-4308d48e9e20,f87491f8-8cfe-45b6-bb60-a8a1e94aa586,2025-07-22T20:01,7,53.48,Online,Completed
57ef6425-e95c-457d-b025-e5ee02ee7cf8,e728e6bd-2af3-4372-8714-73c486ce5e71,2024-08-28T20:01,4,41.72,Online,Pending
fe329f07-e9bb-4d93-9673-7e1922e53d83,3440c2bd-2f2a-4afb-a847-02c02c7764c1,2025-08-13T20:01,1,26.42,Card,Pending
7e7f7a22-42c9-486b-94a1-1288f9d7471d,f375be31-4206-498c-afbc-dbdb8fe53292,2024-09-14T20:01,7,130.06,Cash,Pending
8bcb656a-0bd6-421d-8c6a-0c6e8166da87,fa04d1aa-3a05-4776-97f8-90fe2cc84414,2024-02-16T20:01,7,123.62,Card,Pending
8cbedc35-fa9a-4eb8-834a-42adfe6162f2,132409b2-2e61-440d-a3c6-3182df4f5e0a,2024-10-19T20:01,7,157.57,Card,Cancelled
3fbc754b-bdf8-448d-b90f-a0459ef1ae29,14b87839-7399-4b39-a7d2-2449c46f9b0f,2024-08-18T20:01,3,45.24,Card,Pending
eac68a39-f0c5-4d01-a306-d0914f737c51,9ea89f1b-7f6f-4598-9e21-e138a726cae4,2025-02-12T20:01,6,131.10,Online,Cancelled
63c088ab-3fbc-4d6d-91d2-e90d5bde8f3e,8fa788f8-4e33-4d0e-bc5d-8d5160d78d68,2024-08-24T20:01,1,10.50,Card,Cancelled
4967020c-dcf9-43c2-bbdf-ee586e031fd1,959cd4af-2cf8-45c4-bc68-418e6f7bf3fa,2024-07-07T20:01,4,103.40,Card,Cancelled
