order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
520d84de-c99c-4e46-bc3f-35ff67de3791,fa04d1aa-3a05-4776-97f8-90fe2cc84414,2024-05-15T20:01,1,19.15,Online,Cancelled
2e2b1f1d-792c-458a-9418-4dee4185fed4,abe0a36a-fb40-4e33-9c1d-54073e67e7e2,2024-05-18T20:01,5,115.95,Card,Completed
c2b41673-4ad4-4167-a622-e4f9e4fba445,b17282eb-fda5-47e1-896a-42a68e933ec8,2024-01-11T20:01,1,15.70,Online,Pending
c9931d20-728e-4fee-b08f-e4f9ee14856f,4e338183-eb25-4716-997a-dea1b0b1c6e3,2025-10-25T20:01,6,123.24,Online,Completed
ae93221c-7213-48f9-bd9d-1dfb4f6098c6,a02b7f96-38e4-41ef-81bd-ec241b98820c,2024-05-01T20:01,3,41.55,Online,Cancelled
db8edf11-cec5-403a-a91a-0a4b56849df8,d67604b3-8a68-4a3b-973f-38dee1878722,2023-11-18T20:01,6,122.70,Card,Completed
2cc95ac5-6bd1-429f-8013-9acac1787305,6d3f6cd4-ffd7-4e7a-b75c-f4fa6e0df9bc,2025-07-29T20:01,7,114.45,Card,Cancelled
63d2f485-c410-4d29-9044-683ef15e79d9,b5dc9041-85c3-48ed-a0aa-d9dee165f16e,2024-11-28T20:01,5,114.60,Card,Cancelled
e64bab6c-8fbb-42c8-8724-f4cd2809ddcb,14b87839-7399-4b39-a7d2-2449c46f9b0f,2024-06-13T20:01,5,107.95,Online,Pending
0711d217-3ad6-4fbe-88de-887629d3b0b6,78db10e4-c653-4d1d-9254-c2b2956b4900,2024-04-28T20:01,8,90.24,Online,Cancelled
1342ae0e-762e-4c2a-9614-1982fb714d95,d9f64f19-16b6-431a-9138-fdb1779a17f7,2023-12-10T20:01,2,36.18,Online,Cancelled
4737dbbf-d360-43c1-a737-2df75d5809a4,c36b1b16-3654-4e54-add8-80ab9dc6fec1,2025-05-23T20:01,6,43.68,Cash,Cancelled
dc998f0b-be4d-45da-99a2-65f3dc7c8af1,316728b2-740b-48b8-8ca1-ed5c771a0469,2024-06-04T20:01,6,87.30,Online,Pending
a8e00c5a-3ffe-477d-a2a0-1a034a44c424,bc8632d3-9d1b-46ea-a6d8-0d6b8bc5d701,2024-02-24T20:01,7,86.24,Card,Pending
c54f7d8d-4698-46ed-85ad-fc1ce82cc8c9,043c9016-d023-4141-add6-699277035eb5,2024-09-13T20:01,1,28.97,Card,Pending
9be30bb7-46e9-4c93-ae7e-f01473764efa,31334e81-fa7a-4487-b599-b21ba66db232,2024-08-29T20:01,2,49.26,Card,Pending
3de5965e-639a-4811-9147-b1278a56000f,316728b2-740b-48b8-8ca1-ed5c771a0469,2023-12-24T20:01,9,233.73,Card,Cancelled
e5246049-7e47-4b5d-a5ed-147e3bf84b2f,27a16b19-732d-4e80-b6f3-8b716b9472a8,2024-05-21T20:01,8,84.32,Card,Cancelled
5f1963d2-331d-4a91-ab65-4f2f337f445d,fa04d1aa-3a05-4776-97f8-90fe2cc84414,2025-06-03T20:01,2,34.70,Card,Completed
b9fcccfe-5be2-4e9b-8480-d233d6486852,9762f6e8-a239-4622-a1fc-f00caa0732bb,2025-07-30T20:01,2,54.10,Card,Pending
f87ddde8-3f3f-45e7-a9d2-77c28cf3e52e,935f91a8-a540-4bde-b201-62689159f15b,2025-02-15T20:01,3,22.44,Cash,Pending
ae21e1f7-b076-4f61-bb05-51f2571ad778,507eff53-950d-4aab-a248-b16ae9f0029f,2024-11-07T20:01,2,55.30,Card,Pending
5af7de7f-36bb-4d11-8f8d-c881b50cbc5f,05cadac7-99b6-4f95-8f6c-cf646242fb86,2025-10-07T20:01,8,104.32,Cash,Cancelled
5d6531ab-93b0-4467-bd10-29d9bc59fee1,26df381c-6d90-4bf1-961e-79a61bdb5be4,2024-02-03T20:01,1,26.04,Online,Pending
ae3570a1-f274-4e93-b6ea-fe65638377cf,16af3655-5c4b-4a07-9743-f39e5c38b49e,2024-12-24T20:01,2,55.78,Online,Cancelled
b3f43dff-11ac-4f39-87ca-d14e600d29db,86eae3ef-de1d-4271-8f7a-d48d913a8952,2025-01-08T20:01,2,38.36,Card,Completed
8630a65e-d909-470d-911b-8079f3fc2e46,239dc678-d287-4f8b-a7e6-47cd3b3fdcc7,2025-06-29T20:01,1,25.38,Cash,Pending
6655163e-4ae3-4285-b27b-9f96d76d283a,b7252aa4-9dc5-4973-bbd7-21faea96fb26,2025-02-19T20:01,3,17.19,Cash,Pending
7d41ea76-643b-41d6-9b82-f531ad481462,5b5fd63c-cd19-4da0-b54e-578f5ce67a69,2024-07-18T20:01,3,47.46,Online,Pending
89f7710d-b8ea-4bdb-a797-8ba0431c1771,bfb3f2bc-0dd7-46f6-b7b9-c974e8c6a655,2023-12-27T20:01,3,81.42,Card,Cancelled
acc52f22-f1fb-4a2d-9ddc-dec3f1849240,f0b1c3af-f3ab-4c36-9738-0d6188e30e2c,2025-03-12T20:01,6,92.40,Cash,Pending
6f39d1f9-6544-4c97-94e0-31a022051683,f310c5d9-7c56-4993-bee5-b3ed91df042b,2025-04-10T20:01,3,72.42,Online,Cancelled
027a912c-0473-43f0-a0b9-6f2023d33abd,74dc1789-a1d1-4b97-ac77-83dbd62109f9,2025-03-25T20:01,3,80.43,Online,Pending
b805ed3c-44c7-4d20-a343-15330b9d0830,132409b2-2e61-440d-a3c6-3182df4f5e0a,2025-02-23T20:01,7,158.48,Card,Pending
928e10cd-081b-4b17-9ca0-dec39906b53a,b4eec6e9-1ffc-4a04-af8d-14d779182c87,2025-06-02T20:01,5,73.15,Online,Completed
438b1b70-d8ec-485c-bc1b-d830834e9af7,132409b2-2e61-440d-a3c6-3182df4f5e0a,2024-01-27T20:01,8,176.64,Online,Completed
693f6b1b-abd5-4af0-be78-f4bf2624a64e,6435a652-bb95-4ff0-b626-4177431aaef7,2025-03-06T20:01,9,186.57,Cash,Completed
e8e8e550-8c12-4b70-8074-1eabb47bc88f,79d36ff1-d32c-45bd-ab4d-a678633f9686,2024-02-17T20:01,1,14.63,Cash,Completed
cce535ab-5b2d-4a4b-a1be-3a34918d41fe,fd873842-913a-4ea1-ae70-7272714c3118,2025-07-24T20:01,3,75.72,Card,Completed
a79e3e35-a1c6-4460-84ea-37ee3026d702,31334e81-fa7a-4487-b599-b21ba66db232,2025-08-11T20:01,4,118.44,Cash,Cancelled
b522fc78-bcf6-422b-9663-823019d62df8,b7252aa4-9dc5-4973-bbd7-21faea96fb26,2025-03-13T20:01,2,51.94,Online,Pending
4bf426f6-06f2-4dfd-80b6-c5995d5f5f5f,c80af573-56e4-41e6-a0c8-86e4b1c93c86,2024-12-04T20:01,5,56.80,Online,Completed
2a0b322a-c467-4273-a614-4a9bf48d912d,82cf6cd1-d2ac-4bc2-9c1a-f8eb1306853e,2025-03-28T20:01,7,124.46,Online,Pending
70b3f5f4-31ba-4526-9e5e-ec42d090aa9b,11670d34-07d9-40a5-8db3-cf2d7201b3a5,2025-01-30T20:01,4,116.16,Card,Cancelled
d930bd85-d827-4be3-b908-88cefc88c7dd,f007c25e-be3a-417a-b18e-4c8d4eeb58a6,2025-07-28T20:01,7,88.97,Cash,Pending
51717c5b-c7a0-4f2b-a21d-5f627d148b4d,fa04d1aa-3a05-4776-97f8-90fe2cc84414,2025-07-22T20:01,8,87.20,Online,Completed
3a92d1de-e679-4e69-af4b-02c775aaa1e7,632e9c33-1126-4e90-a072-356744779641,2024-08-07T20:01,1,5.03,Card,Pending
e4aaf0c6-ee32-453d-aa15-4022e8fac98e,9a79176d-40d4-4f25-aaf7-c8778a457ec2,2024-09-23T20:01,3,54.93,Card,Completed
d144a9b4-5c06-4242-9a63-6d690c60c3da,9ea89f1b-7f6f-4598-9e21-e138a726cae4,2025-02-28T20:01,8,236.24,Card,Pending
9d2874a3-48b9-4df5-9316-4aef920c0ecb,b5dc9041-85c3-48ed-a0aa-d9dee165f16e,2025-03-13T20:01,6,110.34,Cash,Completed
21441827-3006-4a46-8808-7b6f4cfdb65d,5b5fd63c-cd19-4da0-b54e-578f5ce67a69,2024-12-28T20:01,2,38.32,Cash,Pending
5e72258f-c3e8-4fb7-812c-443131e1cc80,316728b2-740b-48b8-8ca1-ed5c771a0469,2025-06-18T20:01,6,130.98,Card,Pending
a92b9f2c-620d-4188-bae1-b99aeac81a5c,043c9016-d023-4141-add6-699277035eb5,2024-10-04T20:01,7,193.06,Card,Pending
749dc7d1-b1ba-4220-b281-07cdbf0fca94,cca08390-adf7-49a4-b380-366585e356ab,2024-02-13T20:01,8,149.52,Card,Completed
46a1a821-2c20-4f8d-a3bc-cdedc9646369,8fb13d5d-8120-4784-9e35-fa4050398398,2025-02-26T20:01,7,64.26,Online,Cancelled
6dfe6d9e-d631-43ca-9a45-9a65c08ad2fe,85896c75-ecb8-4581-b7f3-0d41d1ce3ce4,2024-09-18T20:01,5,42.45,Online,Completed
a8dc2d0b-526f-4a45-b91e-d703cbd7094b,76b56462-9079-4a9c-bbd8-877e2ebc85fb,2025-10-16T20:01,3,21.09,Cash,Pending
ceceb425-9973-454c-b33b-b132f7f58e0e,8ad4ba4f-d39b-4954-8670-6a3d35fb7602,2025-05-19T20:01,5,28.55,Online,Cancelled
47cefd06-c70d-480f-85fc-8f66e196a430,315286a1-0cda-4251-83c5-1e6e6414c051,2024-10-26T20:01,1,15.68,Online,Completed
1d247642-a555-4a12-9077-01efa68ccca6,a6cff6ee-71e9-43f7-bb7b-dc35f6c303b1,2024-05-21T20:01,2,23.98,Online,Cancelled
659db0e8-d25c-4c3a-8860-6fef4a5f4900,55f45310-efeb-48cc-a754-5ddbb1c5bb7c,2025-01-05T20:01,8,63.20,Online,Pending
a09307a8-ab7b-4b41-8ec4-867a3eba41b6,86a089ab-f267-4624-b6b7-7308848d7ae4,2025-06-21T20:01,4,119.84,Cash,Completed
05a61867-51bc-4a70-b6c2-c33ab1a8011e,935f91a8-a540-4bde-b201-62689159f15b,2025-06-16T20:01,5,72.60,Online,Cancelled
a6f8e9a4-acf4-4614-acb9-753e6138e7c8,dbd07918-7b85-4d20-aba0-8d92a6a0ebf2,2025-02-18T20:01,6,140.52,Card,Cancelled
ca0bcd07-d08a-4a0d-b830-e40972af842c,f0b1c3af-f3ab-4c36-9738-0d6188e30e2c,2024-02-23T20:01,8,231.20,Card,Cancelled
e8314999-6783-4a35-a307-b8891e085294,fb232d0c-5a41-4629-8867-3fff06e76a1b,2025-08-09T20:01,9,104.04,Cash,Completed
c7c22244-8691-4698-9a9d-849ee20fb73b,85abd59b-99b3-45cd-9947-88b927925d52,2025-07-28T20:01,8,92.64,Online,Pending
1169d6b5-6ce6-44e4-8942-6b0609683d7b,b7252aa4-9dc5-4973-bbd7-21faea96fb26,2025-02-23T20:01,5,73.35,Online,Completed
3534b100-1285-4504-8fa5-ac5cf44841ff,6435a652-bb95-4ff0-b626-4177431aaef7,2025-05-24T20:01,8,113.28,Cash,Cancelled
05444367-e3b0-4113-be49-ef7615edccc4,d676eb81-49ef-4917-a302-38ff77e07bb2,2024-09-30T20:01,9,144.00,Online,Completed
