order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
d94204a3-5c33-4c6d-8adc-0ccc7e55b446,c142a0bd-1a0d-426a-95df-96c97792dd27,2024-09-09T20:01,4,118.68,Cash,Pending
2be42945-ec92-489c-9da8-391f0c226f54,497cf607-3b31-4970-8aba-bc0a85f3d92f,2025-04-16T20:01,8,233.52,Cash,Completed
c6cc68db-87cd-413a-9fc2-51673ed7dafa,9ea89f1b-7f6f-4598-9e21-e138a726cae4,2025-06-23T20:01,9,253.35,Cash,Completed
45983c07-2b25-4802-8cbe-b3b8fd30a50b,4e338183-eb25-4716-997a-dea1b0b1c6e3,2024-03-17T20:01,7,202.58,Cash,Cancelled
5263f1c4-d44b-4616-8605-959611a3c550,f87491f8-8cfe-45b6-bb60-a8a1e94aa586,2025-08-14T20:01,5,137.95,Cash,Pending
21438b22-34a0-4376-8c47-c7cfb99674da,22603c02-6959-484c-952d-3ba3f24e946f,2024-11-09T20:01,8,112.80,Online,Completed
58ffc486-86ec-42e1-85ed-2f4cfc92f4aa,11670d34-07d9-40a5-8db3-cf2d7201b3a5,2025-06-20T20:01,2,39.64,Cash,Cancelled
7049cbee-5d2c-43d1-9b3d-0dbd6edeff7d,6f94805f-8a20-426d-8b7b-d8ff7bdb208c,2024-07-20T20:01,6,81.36,Card,Cancelled
eb101188-4208-40f3-89e1-cd00c5f7eb24,fb232d0c-5a41-4629-8867-3fff06e76a1b,2024-04-12T20:01,5,86.95,Cash,Completed
4df8f709-35da-44c0-a66b-61775b771ed1,a6e29084-0654-4ac8-b076-db1c512a0666,2024-11-26T20:01,5,73.00,Card,Pending
4bc398ea-610b-4ba3-abe1-7546a73fd89c,effe9532-c7a4-4abc-85bf-f74c6dae7b12,2025-05-23T20:01,9,103.50,Online,Completed
41f75257-813f-4e42-a66e-d277569a71d1,30c65370-0620-4c74-ada5-f95b335bc455,2024-06-13T20:01,6,144.36,Card,Pending
27ac564c-eda0-4cde-9e32-de4282b85381,ca4682b3-21ba-4454-bd98-61a9196abe5c,2024-07-23T20:01,5,72.10,Card,Completed
bd882328-6331-428c-9d60-81e237faa5e0,401578c3-cb5c-4e64-9d9b-5dd0c3814189,2025-09-01T20:01,9,68.67,Card,Completed
743558c5-ec29-420b-8a70-06fd6b820600,75e5419a-915d-4e24-b28e-7ac352b9b335,2025-04-25T20:01,3,79.56,Cash,Pending
6a8e73fb-7a71-4120-abce-90a2994b3666,8919ee2f-e0f4-4100-bb59-1e46266125d9,2024-10-08T20:01,2,15.18,Cash,Pending
bd597d62-e943-4136-a44f-faa8ae8cdc48,0512863c-9702-498b-9f4c-de668d798ee7,2024-01-11T20:01,2,11.76,Card,Pending
f4bb9df8-316e-4b7a-a9e0-3203f3b92179,79c7160b-76e1-4739-913f-48921aea0f76,2025-02-25T20:01,5,35.10,Card,Cancelled
e4ce8b05-e71a-4034-9ff4-2c3e9f5e440f,cca08390-adf7-49a4-b380-366585e356ab,2025-06-21T20:01,5,64.15,Card,Pending
307a144a-9067-46f8-929a-dbf2fa389dd1,e728e6bd-2af3-4372-8714-73c486ce5e71,2025-01-16T20:01,4,83.28,Cash,Completed
b524c8c3-6638-4dcd-bb7f-e1cf7b3cb9f8,d9f64f19-16b6-431a-9138-fdb1779a17f7,2024-07-24T20:01,1,13.81,Card,Completed
1772194c-95e3-4058-bd95-c74c803d7f53,9762f6e8-a239-4622-a1fc-f00caa0732bb,2025-06-19T20:01,2,22.98,Online,Pending
20ba4a61-5d3e-4f8d-9c90-467e0260a0ec,ee40c879-4654-4c7d-8229-37474c61ff81,2025-05-14T20:01,9,102.69,Online,Pending
88440a49-eaf1-48a0-9e76-dc5f2b5179d8,5b5fd63c-cd19-4da0-b54e-578f5ce67a69,2024-12-03T20:01,1,19.41,Card,Pending
9818dc57-9caa-46e2-a2bb-6021c1eb4105,bc8632d3-9d1b-46ea-a6d8-0d6b8bc5d701,2024-08-15T20:01,1,14.72,Cash,Completed
e827d058-d0dc-41eb-b171-8a433d1548cb,a55de180-7589-49d5-8310-b83fc16ac02f,2025-04-06T20:01,3,65.73,Card,Cancelled
