order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
72779414-5578-4429-9249-4e20de4548bb,85896c75-ecb8-4581-b7f3-0d41d1ce3ce4,2025-08-07T20:01,1,25.56,Online,Pending
0005f94a-bb04-4c80-8d62-d03ab6185f28,e728e6bd-2af3-4372-8714-73c486ce5e71,2025-06-15T20:01,3,28.38,Card,Pending
ed16601b-4d8d-4723-a141-ee0520780b60,5b5fd63c-cd19-4da0-b54e-578f5ce67a69,2023-11-21T20:01,7,195.37,Cash,Completed
d6b1b9b1-6400-4ff2-b69a-de9e01bb69ca,b17282eb-fda5-47e1-896a-42a68e933ec8,2025-03-30T20:01,3,23.97,Card,Completed
0f57d941-fff9-43de-a74e-1200f286f161,86a089ab-f267-4624-b6b7-7308848d7ae4,2024-05-28T20:01,4,76.56,Card,Cancelled
d8e2142b-f4ef-4bd3-86e7-e9435f53f3f0,069691f1-7c77-4756-9d3c-16d864c02eba,2023-12-03T20:01,4,40.48,Online,Completed
547a37d2-0286-431b-b06f-4b902ef4cf21,0512863c-9702-498b-9f4c-de668d798ee7,2025-04-29T20:01,8,94.08,Online,Pending
66674d59-aab8-44db-b7bb-e959b40b47ca,92738c48-82a2-4c93-afe6-dc566dd90ce1,2024-09-04T20:01,6,155.10,Online,Cancelled
50f1e0fe-4c49-4821-959b-0c9fae1f2ae3,e2a65eee-0827-42e8-b565-fea552166c72,2024-09-30T20:01,2,47.56,Cash,Completed
5e5e1be6-6a7f-4d39-a6b2-f2463b1de603,76b56462-9079-4a9c-bbd8-877e2ebc85fb,2024-07-09T20:01,7,124.25,Card,Completed
9f97ac74-8cd3-415d-a29a-b35e9b8d5cda,d5a8fc77-dd4a-4674-b676-93f0fcd8cc19,2024-06-24T20:01,6,179.34,Online,Cancelled
fc666554-61e0-4af1-b016-561ab6c4fbc4,e84eeccd-1460-4f26-a161-ba273e139a19,2024-10-23T20:01,5,138.40,Card,Cancelled
e6260382-c4ce-4d71-ade6-ed3f716193df,959cd4af-2cf8-45c4-bc68-418e6f7bf3fa,2025-06-25T20:01,3,78.24,Cash,Pending
24e4d1dc-c30f-4c2f-b12a-14d15955a31a,62c80dfa-1afc-419d-9cab-9c6d416839cd,2023-11-25T20:01,6,122.22,Online,Pending
71b5147c-b180-4182-af04-9fea05c18563,d03ef10a-8074-464f-9500-60ab482d8ac2,2025-07-16T20:01,9,234.18,Card,Cancelled
ce3b7905-359c-4e33-9160-c3446a342549,27a16b19-732d-4e80-b6f3-8b716b9472a8,2025-03-23T20:01,5,102.95,Online,Completed
02fa5ab7-c2b3-4ddb-979c-51e16db2ae81,8ad4ba4f-d39b-4954-8670-6a3d35fb7602,2024-09-14T20:01,3,60.39,Card,Cancelled
8a4bd6fa-e5b8-423b-815f-24670419b872,13df7c4e-ef60-400f-9606-e62e5733e13e,2025-08-13T20:01,7,111.65,Card,Cancelled
9fb1afec-1be1-485f-b489-aef623742996,3440c2bd-2f2a-4afb-a847-02c02c7764c1,2024-10-27T20:01,5,121.50,Cash,Completed
