order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
4562ae80-793f-4726-a063-afb1724288af,8fa788f8-4e33-4d0e-bc5d-8d5160d78d68,2024-01-23T20:01,7,92.82,Online,Pending
fe12ebc4-7513-41c2-8e7b-07f9979a5438,9f7f8de3-d6a1-4fef-8a63-d8ba6ced589b,2024-08-20T20:01,7,157.29,Cash,Completed
0668dc9a-b630-4730-8883-3c16c2e63cb5,effe9532-c7a4-4abc-85bf-f74c6dae7b12,2025-02-10T20:01,2,10.38,Card,Completed
d765e13f-12d3-4e04-84f4-f9c1cf1c6e54,b5dc9041-85c3-48ed-a0aa-d9dee165f16e,2024-03-26T20:01,5,83.30,Online,Pending
167cfaa2-02b7-4d4f-98f3-84499b186bd6,241e1eaf-0793-47bd-a856-aa9304f33ceb,2024-07-29T20:01,9,61.38,Online,Completed
abef64d5-225a-443c-8064-2d8875514bf5,497cf607-3b31-4970-8aba-bc0a85f3d92f,2025-01-28T20:01,9,146.88,Card,Cancelled
dc9f9eea-66d0-4ad3-9d02-a632c9738f19,4cc5fd45-a7b1-45c5-ac51-298717a988d9,2024-03-01T20:01,2,55.56,Cash,Pending
ad769ee4-b3ed-4254-95d4-7312aad5c0db,9d4cfbf3-d340-4299-bfce-121ee26603aa,2024-08-23T20:01,9,77.13,Online,Pending
7691e17f-5fff-4b3d-8f98-0c3c410b8c22,fa04d1aa-3a05-4776-97f8-90fe2cc84414,2024-08-10T20:01,5,79.45,Card,Cancelled
481863d2-33f5-477e-87dc-0a1961f48f00,8ba8bfdc-4ae1-41b9-81c8-b6d661d4aa1e,2024-02-06T20:01,4,112.80,Card,Cancelled
1b9af957-ae33-426e-b6e4-96bef85aa7b9,05cadac7-99b6-4f95-8f6c-cf646242fb86,2025-01-13T20:01,4,87.92,Online,Pending
669e01d9-cbf8-4230-be6b-ba107e4b296f,76cdead3-57b5-4387-9ec0-252a04a2923f,2024-02-21T20:01,8,74.16,Cash,Cancelled
1ddf61b8-ead2-44e5-b381-2aca61596ec2,8fb12366-a054-443d-9139-1eafc39b7e57,2025-09-14T20:01,4,44.24,Card,Pending
1d56e8c6-9c55-42d0-9d63-7fa45b0401ad,463ac1bd-6c7d-4afe-b0cc-e8f097cc5717,2025-05-26T20:01,3,65.49,Cash,Pending
c6bbe907-6492-4ba2-9589-dcbdb6025547,05cadac7-99b6-4f95-8f6c-cf646242fb86,2025-03-13T20:01,4,71.44,Cash,Pending
37c33400-c998-43ca-8743-6214691f839d,ee40c879-4654-4c7d-8229-37474c61ff81,2025-02-09T20:01,8,135.12,Card,Completed
d1aad2ef-3c69-4755-9690-357921c46f92,4970829a-c275-4a87-9a17-d7a79ae713e4,2024-06-08T20:01,7,193.13,Card,Cancelled
5eca710d-e2f4-407c-a3d1-011e79d30d94,0a712e74-3a85-45e6-99ec-4958ce863b45,2025-06-14T20:01,2,53.88,Online,Pending
12ca1901-8a51-4ff4-b13a-aa1e24a2b3ef,1b9fe5cf-1732-4018-bd13-db50f6a59313,2025-10-13T20:01,5,113.70,Online,Pending
815d8c1c-6afb-4a44-aa83-291335bec75f,4ed82377-4157-42c2-9c9c-4bc8fe04998e,2025-09-30T20:01,1,11.01,Cash,Pending
f879d87e-d46f-4d76-9dbc-44a1064849e7,4ed82377-4157-42c2-9c9c-4bc8fe04998e,2024-04-26T20:01,8,199.12,Card,Cancelled
4af45132-6591-4bb9-b639-f3ae7499bf7f,862d54d1-d6ef-4e20-bb35-1b7e48261eaf,2024-05-17T20:01,7,55.23,Cash,Cancelled
b82866eb-e719-4bfc-8815-4d8d6a935791,dbd07918-7b85-4d20-aba0-8d92a6a0ebf2,2025-04-24T20:01,6,68.16,Online,Completed
30a94b96-fbfb-4885-8272-2d939ea13b3c,c2533f51-6451-40cc-981f-dafaf4391fac,2025-03-31T20:01,1,7.61,Cash,Completed
71a8e7cb-069e-4d39-8c2c-0e1653c63326,e99d90a3-c37e-4375-be05-5a5c96682d08,2024-11-13T20:01,6,77.40,Online,Cancelled
87215860-218a-42c2-ade6-b1c315c60aa0,ef2a82df-9bcd-4b12-b5f0-39de0adf72f8,2025-07-10T20:01,7,117.25,Cash,Completed
0d642b75-8190-45a9-9054-64f9c2d1757d,7d13e492-e319-42e9-9340-ecbb644199c4,2024-09-20T20:01,1,8.48,Cash,Completed
2f2c1da1-08e8-4273-9c6c-254d286f4de4,d5c43151-3103-4a84-8917-840ed3051807,2024-02-24T20:01,7,181.23,Cash,Cancelled
168e722e-b2ef-4573-bda5-10972ce663a7,4de51fb4-5980-4133-8207-0327349fc54b,2024-09-03T20:01,9,152.37,Card,Completed
ba2c31c0-b9b6-4b67-921d-c448cb8d6b82,abe0a36a-fb40-4e33-9c1d-54073e67e7e2,2024-11-29T20:01,9,156.24,Card,Pending
1bf8fc42-ea81-429a-aed0-21423787e503,e14783e6-0857-48bb-bd2a-60fddd2a2b76,2024-08-26T20:01,1,14.16,Cash,Pending
6197946a-4ff9-42c3-9bad-005ba9456aa8,c1af36cb-eafd-4030-be95-63c7f7f048d3,2025-02-10T20:01,6,118.62,Cash,Pending
a74e7fbd-b82b-4d48-a187-9dea826eabf5,8676a4b6-d7f8-4e8b-843a-1e00a625ebce,2025-09-03T20:01,1,24.29,Online,Cancelled
c9d916d9-b20f-49b6-b973-4bec72c24a73,392cc8b0-7fc8-4664-83dc-12953bd0b4e8,2024-01-13T20:01,5,136.25,Online,Completed
ab807b5f-f95c-4f88-bae1-6200cd5881cc,4970829a-c275-4a87-9a17-d7a79ae713e4,2024-12-23T20:01,8,74.96,Cash,Completed
