order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
bd4f24a8-c1dc-46d4-82f2-bbacc6d14bc0,463ac1bd-6c7d-4afe-b0cc-e8f097cc5717,2024-11-12T20:01,2,38.82,Cash,Completed
56edde5c-8f62-4183-9b44-32842d261979,82cf6cd1-d2ac-4bc2-9c1a-f8eb1306853e,2025-05-10T20:01,7,202.86,Card,Pending
1483ceae-7f9c-424a-bedc-d3466e94c980,8509b412-ae9a-44ea-9091-de9c33e78334,2025-09-12T20:01,9,164.07,Cash,Pending
afbc8776-ae8e-42c4-8360-e9f99cfe9854,0d204378-6b8a-413a-ac7e-6f6cc1d05f5d,2024-12-28T20:01,7,110.32,Online,Completed
89fc9434-c626-4521-9250-49250ffe9a8b,accd6204-a2a7-4661-96db-3604bc0379c4,2024-06-06T20:01,6,137.82,Online,Completed
3a9ed241-4cdc-474e-979a-0b9f4756adbe,30e787d3-f43f-481e-ad13-7cb717160dba,2025-07-04T20:01,5,96.05,Card,Pending
94f13e1a-6491-417b-8aae-5fd40daf4858,33781bad-5fbd-4d1d-ae45-d024f09411f9,2025-01-10T20:01,7,66.29,Online,Cancelled
c3418e6f-87e9-43db-add5-15b16a04db3e,b0b0dd0a-3daf-4496-9283-35b562ef2503,2024-07-14T20:01,1,5.30,Card,Completed
2c5012b6-c6ec-479e-85ae-cf6278e5e4f8,ae909556-79f5-418d-ab38-1effd5fe510b,2024-05-01T20:01,3,72.27,Card,Cancelled
72bfce8f-108b-4697-9137-2c6ca9848179,0512863c-9702-498b-9f4c-de668d798ee7,2025-03-31T20:01,9,45.90,Online,Completed
4f46ed43-3bfa-4465-8008-cd7773dcfbb6,b5dc9041-85c3-48ed-a0aa-d9dee165f16e,2025-01-31T20:01,2,34.62,Card,Cancelled
02e58d1b-e92d-4883-9f29-df612824c101,fd873842-913a-4ea1-ae70-7272714c3118,2025-02-25T20:01,1,14.59,Cash,Cancelled
f6d83294-2c92-428a-86f7-27210cdd86fd,2347d8a0-6500-46ff-842f-6d29722a8199,2024-05-31T20:01,2,51.00,Card,Pending
c2ebdeba-ac0b-4ea4-86df-757bf268b136,7995563a-f45c-4478-8b86-14fc6900bc0c,2024-04-10T20:01,2,57.40,Online,Cancelled
84a75030-dff7-4199-b553-29014be75113,b4f4c474-0c63-43ef-9071-2fda8ded15dd,2024-07-23T20:01,2,50.76,Online,Completed
681f18d2-7733-4038-bff2-ec5151c1b034,4ec7b0b8-32e0-4f45-a965-a2ebb329e6ed,2025-01-06T20:01,1,22.88,Online,Completed
3d64480b-da90-4468-9490-f4a8fccadf48,117e243e-b9c7-4c2f-89e0-92ca10ab3d3f,2025-09-10T20:01,9,121.23,Online,Completed
7bd9a6ee-91df-4763-9cdb-4fa63edd07c2,8fb12366-a054-443d-9139-1eafc39b7e57,2024-04-15T20:01,7,166.74,Cash,Cancelled
520e10db-203d-45c9-9e2e-93ded3ee186f,a6cff6ee-71e9-43f7-bb7b-dc35f6c303b1,2024-11-17T20:01,3,64.86,Online,Completed
05a74b2d-a40f-4480-90aa-71ba7f4b6634,ae909556-79f5-418d-ab38-1effd5fe510b,2023-11-27T20:01,3,87.51,Card,Completed
f93ccdf1-023a-49ab-ab03-b0be644bd6ed,8fb12366-a054-443d-9139-1eafc39b7e57,2023-11-14T20:01,1,11.25,Card,Cancelled
50ec52d8-645d-4dda-be48-f8efb8d3aa96,8509b412-ae9a-44ea-9091-de9c33e78334,2024-11-28T20:01,7,181.51,Online,Completed
d8bb454b-9078-4736-9c31-8a4543906c7f,c0e6eed2-7a65-4864-8627-8ed100d58a82,2024-12-16T20:01,2,20.70,Cash,Completed
575dc413-4945-4807-a88e-536a3eac0fec,e2a65eee-0827-42e8-b565-fea552166c72,2024-09-05T20:01,7,111.65,Online,Cancelled
b99b6e83-b94b-4e96-9273-ddf8265ae5ae,23729c5d-e6b3-4ac9-91c0-1fd1d7f3777b,2023-11-30T20:01,3,80.91,Online,Completed
b00afe47-ab14-4b83-bd2a-3f1e6a7e1bdc,b7252aa4-9dc5-4973-bbd7-21faea96fb26,2025-09-25T20:01,8,136.72,Cash,Completed
d09511d0-d4a7-454a-b7e9-0163ef70e82e,62c80dfa-1afc-419d-9cab-9c6d416839cd,2024-08-08T20:01,2,26.30,Online,Cancelled
585fdfd5-975c-4d69-a917-69147384961b,a9ce3a40-3689-4a56-86ac-93032e8c9697,2025-06-18T20:01,1,14.16,Card,Cancelled
6e3d81a9-6f5e-41e2-ba8a-701f57c995af,37dc3136-62ec-4b7b-a59e-402f13dc15b8,2024-02-13T20:01,6,144.24,Online,Pending
72e8b1af-41e0-42d1-856b-e82b773e26ab,f310c5d9-7c56-4993-bee5-b3ed91df042b,2025-08-18T20:01,6,92.22,Cash,Cancelled
96c49e0b-818d-4bc4-ab27-0da56853effc,26df381c-6d90-4bf1-961e-79a61bdb5be4,2024-10-21T20:01,7,164.29,Card,Pending
f67d2467-42b4-4226-962d-fd204da6f56b,4fd9829e-4639-409c-bae3-b84b86b0573b,2024-04-15T20:01,5,101.05,Online,Completed
eb84e551-7cfd-4079-afdd-23a0f925cfec,85abd59b-99b3-45cd-9947-88b927925d52,2025-07-25T20:01,5,136.85,Online,Pending
396e8d44-5f4a-437e-8101-c306f0deca3f,8fb13d5d-8120-4784-9e35-fa4050398398,2024-11-18T20:01,6,175.74,Card,Completed
2a1884cc-4a2f-4fab-83eb-5ba0ddd4d827,497cf607-3b31-4970-8aba-bc0a85f3d92f,2025-09-29T20:01,9,159.57,Cash,Completed
227e4ab6-f58b-43eb-a16e-10409d3af6d4,8676a4b6-d7f8-4e8b-843a-1e00a625ebce,2024-07-18T20:01,3,80.76,Card,Completed
e81cc18a-d7ac-401b-b763-4213df2f7b3e,11670d34-07d9-40a5-8db3-cf2d7201b3a5,2025-05-15T20:01,3,60.12,Online,Pending
33af838c-48e9-432e-b9fa-abb9809d3f34,05cadac7-99b6-4f95-8f6c-cf646242fb86,2025-03-16T20:01,2,18.74,Cash,Completed
ff62aa3b-923b-473c-b78e-35cad60f770c,a6cff6ee-71e9-43f7-bb7b-dc35f6c303b1,2025-03-12T20:01,5,59.95,Online,Completed
09189e2a-1648-44ba-b626-2f6c03ebb8b7,8676a4b6-d7f8-4e8b-843a-1e00a625ebce,2025-02-14T20:01,1,9.44,Cash,Pending
0cfcdb97-7612-4ef9-bbe7-9fd30634f97c,effe9532-c7a4-4abc-85bf-f74c6dae7b12,2025-01-14T20:01,1,5.94,Online,Pending
985385fa-6044-4dcd-81b5-0561115b41be,e5fedf4e-78eb-4604-b2b6-7f841fc32524,2025-01-03T20:01,6,151.08,Card,Completed
ede2eb4f-a94d-4e6c-8b13-028b3d4546b4,b8e29578-7779-4c9a-bbc1-3a667d596e5b,2024-12-16T20:01,2,56.42,Online,Completed
7ae5c3f2-567c-467e-af30-99ec2199abdc,7dd8ce7a-0914-4b3e-8822-36c808c6af05,2025-07-14T20:01,7,36.12,Card,Completed
f45092e1-7e4b-4239-82c7-f78ed7eed73b,effe9532-c7a4-4abc-85bf-f74c6dae7b12,2024-02-10T20:01,9,177.75,Online,Pending
888b5a6c-100c-4bf6-a242-d38b1b1cb59a,86eae3ef-de1d-4271-8f7a-d48d913a8952,2024-03-21T20:01,7,172.48,Cash,Cancelled
3a781730-d12f-431e-8a37-b1f069bc499e,29fb7250-adce-4ae9-a251-d3cb1b340137,2024-11-15T20:01,6,160.08,Card,Completed
67fd102c-d96a-4aef-9571-4e1b81ff2fb4,22603c02-6959-484c-952d-3ba3f24e946f,2023-12-06T20:01,3,75.93,Card,Pending
8c3ae754-ab91-43ff-9efa-d89bc4107d6c,bbaf084f-d086-4ea2-9de9-8b870ebef7aa,2024-04-27T20:01,6,153.66,Cash,Pending
31c4e39a-685f-4bad-9cfb-e1fa9e0a6260,982d017a-27ea-415a-af30-98aabdf85eef,2024-09-18T20:01,7,50.19,Card,Pending
9b135a5b-6cfd-44b9-869a-19e4ad208ce6,f007c25e-be3a-417a-b18e-4c8d4eeb58a6,2025-09-13T20:01,5,69.25,Cash,Pending
ee3212cc-f335-4096-9726-e18d991b0491,f310c5d9-7c56-4993-bee5-b3ed91df042b,2023-11-07T20:01,4,91.92,Card,Completed
93a6c180-6f65-4726-8c87-f5d14a90bcd5,75e5419a-915d-4e24-b28e-7ac352b9b335,2024-01-10T20:01,7,172.55,Card,Cancelled
cae6185d-95f3-4bd1-98de-3d6245dcf526,61b50dd5-0891-4fe5-ba3c-015b2ac4fd38,2024-11-14T20:01,6,172.32,Online,Pending
3b34bda3-63c1-4dc6-ae2e-a0f5f625977a,bbaf084f-d086-4ea2-9de9-8b870ebef7aa,2024-01-10T20:01,9,145.35,Online,Pending
35547c7a-8635-43ac-8fed-d8fc3996de07,050dffb7-c8b5-4a38-97ed-e7cedc29f4e8,2024-02-03T20:01,8,182.40,Card,Pending
ddcdd340-1870-43c2-97a5-07bd4a901995,1b9fe5cf-1732-4018-bd13-db50f6a59313,2024-06-30T20:01,8,228.88,Cash,Completed
7ce6d74c-ea08-413f-a0c2-2807b759bfb4,9762f6e8-a239-4622-a1fc-f00caa0732bb,2025-08-09T20:01,5,125.65,Card,Pending
44311015-5b66-4178-a800-1532ef9668c2,7995563a-f45c-4478-8b86-14fc6900bc0c,2024-05-17T20:01,4,60.72,Cash,Completed
a4e69db3-a2a4-42c9-a850-13e69c260ad8,fd873842-913a-4ea1-ae70-7272714c3118,2024-04-18T20:01,8,136.00,Cash,Cancelled
600b7226-c88b-4d47-a246-c42aea960534,d9f64f19-16b6-431a-9138-fdb1779a17f7,2023-12-02T20:01,4,104.56,Card,Completed
dc81291c-80bd-49c3-832c-597164bb1521,a6a2dd17-df57-45ff-ad28-7a1e615e4e12,2024-06-11T20:01,1,23.24,Card,Cancelled
c64a3e76-ba06-43b6-95c3-d7acd02c5322,ac7f7fc5-c630-4589-b249-2d48d3ccca44,2025-01-12T20:01,6,160.32,Online,Completed
c2b272a5-15f3-4375-aaca-273fb6b4d6ef,632e9c33-1126-4e90-a072-356744779641,2025-03-17T20:01,3,89.52,Online,Pending
8d55c09a-d694-4e0f-a8c6-248c9715f3cd,4d9cd206-a454-49cf-8a26-c8e7376f9a08,2025-06-27T20:01,4,20.48,Cash,Completed
6d2361ea-8c88-45ff-b159-8e81ee28f6b6,d03ef10a-8074-464f-9500-60ab482d8ac2,2024-04-01T20:01,2,15.64,Cash,Completed
87730d43-036c-4894-b607-933382bbf0a0,03d78521-f12d-4d8c-943a-70ca9a99c1b8,2025-07-19T20:01,4,89.92,Online,Cancelled
8d5fd794-e605-44e5-bd6b-3d3dbd9483fc,4e339ad0-716a-4418-b286-2888b1044ab8,2024-08-08T20:01,8,75.92,Card,Completed
5629f152-3a7b-40d4-9aa7-619d0b76abb3,c80af573-56e4-41e6-a0c8-86e4b1c93c86,2024-12-21T20:01,4,23.68,Online,Cancelled
af3d23f0-24b2-4a2f-a77c-0b2427cfc706,f0b1c3af-f3ab-4c36-9738-0d6188e30e2c,2025-09-12T20:01,1,27.28,Cash,Completed
9f5ff955-d337-4f58-a687-861256a75332,5591291e-aa28-4a94-8686-11da47458120,2025-03-06T20:01,6,71.88,Card,Completed
90bcc97b-62ca-4f9f-9b3f-805ebc80ac8d,d978988e-2791-4b6e-8d8c-b24de1117e37,2024-01-21T20:01,4,106.16,Online,Pending
47e564cb-4848-46a0-8d4a-92e1f277b3f3,22603c02-6959-484c-952d-3ba3f24e946f,2025-04-04T20:01,8,191.04,Online,Cancelled
246c0e00-9aff-4857-a7f7-2049067eb64e,dfad18c1-972a-496d-a27c-42502971c7ec,2024-05-07T20:01,4,34.96,Card,Cancelled
8340f315-b8ab-48f9-9b6b-515ba70dfe6a,237be481-c445-464d-a541-6e121c989247,2025-01-03T20:01,3,71.49,Card,Completed
8e795596-a487-4522-a87f-a4798850a192,03d78521-f12d-4d8c-943a-70ca9a99c1b8,2024-05-12T20:01,7,110.18,Cash,Pending
b339a4f6-50b8-488c-b384-b7da0bb870bb,c142a0bd-1a0d-426a-95df-96c97792dd27,2024-06-09T20:01,8,158.56,Cash,Completed
f480476f-ac55-48b7-9f07-aaec042fa0e0,241e1eaf-0793-47bd-a856-aa9304f33ceb,2024-05-27T20:01,4,26.44,Online,Completed
10065b2d-dadd-4a9a-b1d0-661b72f10908,c2533f51-6451-40cc-981f-dafaf4391fac,2024-02-10T20:01,1,11.31,Online,Pending
